imdb_id,star,director,actor1,actor2,actor3,genre,runtime,user,critc,budget
tt0401244,6.7,Michael Showalter,Michael Showalter,Elizabeth Banks,Peter Dinklage,Comedy,91,42,47,0
tt0356159,5.5,Paul Etheredge,Dylan Fergus,Bryan Kirkwood,Hank Harris,Horror,85,48,62,0
tt0424024,7.6,Hubert Sauper,Elizabeth 'Eliza' Maganga Nsese,Raphael Tukiko Wagara,Dimond Remtulia,Documentary,107,48,77,0
tt0475420,7.6,Keith Beauchamp,Mamie Till,Wheeler Parker,Simeon Wright,Documentary,70,9,21,204956
tt0367188,7.4,Mick Davis,Andy Garcia,Elsa Zylberstein,Omid Djalili,Biography,128,66,36,12000000
tt0457875,5.3,Apoorva Lakhia,Amitabh Bachchan,Arjun Rampal,Perizaad Zorabian,Action,143,25,5,0
tt0407031,5.2,Christopher Long,Colton Ford,Chi Chi LaRue,Donna Mears,Documentary,,10,12,0
tt0294806,6.9,Kayvan Mashayekh,Adam Echahly,Bruno Lastra,Moritz Bleibtreu,Adventure,95,18,14,0
tt0339840,5.5,Michael Spierig,Felicity Mason,Mungo McKay,Rob Jenkins,Action,97,210,128,0
tt0398971,5.5,Eric Hendershot,Greg Germann,Lauren Holly,Pat Morita,Comedy,90,12,5,0
tt0436629,7.9,Greg Whiteley,Arthur Kane,David Johansen,Sylvain Sylvain,Documentary,75,51,65,0
tt0373981,7.7,Nimród Antal,Sándor Csányi,Eszter Balla,Zoltán Mucsi,Comedy,105,137,125,500000
tt0389235,6.9,Lori Silverbush,Anny Mariano,Judy Marte,Paola Mendoza,Drama,86,15,25,0
tt0423866,8.1,Ki-duk Kim,Seung-Yun Lee,Hee Jae,Hyuk-ho Kwon,Crime,88,127,175,0
tt0105100,6.9,Luc Moullet,Jean Abeillé,Clément Boutterin,Brigitte Canaan,Comedy,84,no data,1,0
tt0405461,7.3,Yaron Zilberman,Hanni Lux,Judith Haspel,Anni Lampl,Documentary,80,5,14,0
tt0455953,6.9,Joseph F. Lovett,Robert Alvarez,Alvin Baltrop,Barton Benes,Documentary,67,19,26,0
tt0376007,7.1,Savi Gabizon,Ayelet Zurer,Yoram Hattab,Alon Aboutboul,Comedy,106,11,15,0
tt0344273,7.2,Arnaud Desplechin,Emmanuelle Devos,Geoffrey Carey,Thierry Bosc,Comedy,150,19,63,0
tt0366287,6.9,Paolo Virzì,Alice Teghil,Sergio Castellitto,Margherita Buy,Comedy,105,19,23,0
tt0382621,6.9,Sebastián Cordero,John Leguizamo,Alfred Molina,Leonor Watling,Crime,108,29,39,0
tt0381505,6.6,Marcos Siega,Evan Rachel Wood,Ron Livingston,James Woods,Comedy,105,76,67,0
tt0420291,6.9,Lodge Kerrigan,Damian Lewis,Abigail Breslin,Amy Ryan,Drama,90,71,99,0
tt0411705,4.8,Michael Winterbottom,Kieran O'Brien,Margo Stilley,Black Rebel Motorcycle Club,Drama,66,221,134,1000000
tt0407536,6.3,John Daly,Martin Landau,Kenny Doughty,Caroline Carver,Drama,120,27,15,0
tt0365938,6.2,Josh Sternfeld,Anthony LaPaglia,Aaron Stanford,Mark Webber,Drama,90,27,44,0
tt0444608,7.6,Heidi Ewing,Devon Brown,Darius Chambers,Richard Keyser,Documentary,84,30,24,0
tt0470869,3.3,Arjun Sablok,Uday Chopra,Tanishaa Mukerji,Abhishek Bachchan,Comedy,122,24,5,0
tt0374345,7.4,Erik Van Looy,Koen De Bouw,Werner De Smedt,Jan Decleir,Action,123,57,53,0
tt0449389,3.6,David Dhawan,Fardeen Khan,Zayed Khan,Sharman Joshi,Comedy,,13,5,0
tt0415908,4.5,Soham Shah,Ajay Devgn,Vivek Oberoi,John Abraham,Adventure,127,45,19,0
tt0384929,6.5,Craig Lucas,Peter Sarsgaard,Campbell Scott,Patricia Clarkson,Drama,95,57,44,0
tt0444781,5.3,Vikram Bhatt,Akshay Kumar,Sunil Shetty,Shahid Kapoor,Action,150,15,5,0
tt0354595,6.2,David Anspaugh,Wes Bentley,Gerard Butler,Gavin Rossdale,Drama,101,46,21,0
tt0423310,7.5,Eran Riklis,Hiam Abbass,Makram Khoury,Clara Khoury,Comedy,97,28,42,0
tt0412922,7.6,Mark Levin,Josh Hutcherson,Charlotte Ray Rosenberg,Bradley Whitford,Comedy,84,74,40,0
tt0192766,5.9,Rosario Roveto Jr.,Vincent Pagano,Victoria Rowell,Adrienne Barbeau,Comedy,94,17,4,0
tt0439707,6.2,John E. Moyer,Mark DeCarlo,Jeanette Puhich,Clayton Taylor,Comedy,93,15,4,0
tt0457303,4,Kurt Hale,Andrew Wilson,Amy Stewart,Clint Howard,Comedy,91,24,3,1000000
tt0372334,7,David Duchovny,David Duchovny,Téa Leoni,Robin Williams,Comedy,97,89,45,0
tt0363472,4.6,Dharmesh Darshan,Anil Kapoor,Akshay Kumar,Kareena Kapoor,Drama,149,16,23,0
tt0408961,5.9,Josh Stolberg,Gregory Smith,Julie Bowen,Malik Yoba,Comedy,91,34,14,0
tt0348505,6.2,David Mackenzie,Natasha Richardson,Sean Harris,Marton Csokas,Drama,99,55,81,0
tt0362004,6.8,Todd Solondz,Jennifer Jason Leigh,Ellen Barkin,Stephen Adly Guirgis,Comedy,100,114,112,0
tt0424129,6.6,Petra Epperlein,Bryant Davis,Devon Dixon,Javorn Drummond,Documentary,85,32,57,0
tt0386423,7.5,Dana Brown,Chad McQueen,Mario Andretti,Sal Fish,Documentary,97,18,29,0
tt0451833,6.6,Anees Bazmee,Anil Kapoor,Salman Khan,Fardeen Khan,Comedy,158,25,5,0
tt0418753,6.8,Fenton Bailey,Linda Lovelace,Harry Reems,Dennis Hopper,Documentary,92,65,123,2000000
tt0389828,6.4,Kevin Willmott,Greg Kirsch,Renee Patrick,Molly Graham,Comedy,89,126,55,0
tt0455475,7.2,Kemp Curly,Shawn Farmer,Terje Håkonsen,Nick Perata,Documentary,110,19,29,0
tt0437407,7.3,Pradeep Sarkar,Vidya Balan,Saif Ali Khan,Sanjay Dutt,Drama,131,75,17,6250000
tt0059893,7.9,Yash Chopra,Sunil Dutt,Sadhana,Raaj Kumar,Drama,178,14,7,0
tt0429177,6.6,Raymond De Felitta,Paul Reiser,Peter Falk,Olympia Dukakis,Comedy,96,106,31,0
tt0411195,7.3,Neil Jordan,Cillian Murphy,Morgan Jones,Eva Birthistle,Comedy,128,121,112,0
tt0273108,7.5,Hans Petter Moland,Damien Nguyen,Bai Ling,Dang Quoc Thinh Tran,Drama,137,34,42,0
tt1270797,no data,Ruben Fleischer,Tom Hardy,Michelle Williams,Woody Harrelson,Action,,no data,no data,140000000
tt0366780,6.9,Dave McKean,Stephanie Leonidas,Jason Barry,Rob Brydon,Adventure,101,151,114,4000000
tt0299478,7.7,Ingmar Bergman,Liv Ullmann,Erland Josephson,Börje Ahlstedt,Drama,120,51,86,0
tt0361715,7.3,Carroll Ballard,Alex Michaeletos,Campbell Scott,Hope Davis,Adventure,100,44,37,12000000
tt0369053,6.5,Julian Fellowes,Tom Wilkinson,Emily Watson,Hermione Norris,Drama,85,63,71,0
tt0434424,4.3,Meiert Avis,Kip Pardue,Carrie Fisher,Shannyn Sossamon,Comedy,97,45,41,9000000
tt0424227,8.1,Bahman Ghobadi,Soran Ebrahim,Avaz Latif,Saddam Hossein Feysal,Drama,98,104,99,0
tt0357110,6.7,Rebecca Miller,Daniel Day-Lewis,Catherine Keener,Camilla Belle,Drama,111,69,71,1500000
tt0436095,7.9,Daniel Geller,Irina Baronova,Kenneth Kynt Bryan,Yvonne Chouteau,Documentary,118,29,38,0
tt1246587,4,Roman Prygunov,Andrei Dei,Elena Drobysheva,Mikhail Efremov,Action,90,2,2,2500000
tt0300270,6.7,Lucrecia Martel,Mercedes Morán,Carlos Belloso,Alejandro Urdapilleta,Drama,106,38,78,1400000
tt0384504,7.5,Alice Wu,Joan Chen,Michelle Krusiec,Lynn Chen,Comedy,91,88,53,0
tt0332285,7.2,Campbell Scott,Valentina de Angelis,Joan Allen,Sam Elliott,Drama,108,74,41,0
tt0378906,7.5,Khyentse Norbu,Tshewang Dendup,Sonam Lhamo,Lhakpa Dorji,Drama,108,28,45,0
tt0422528,6.5,Liam Lynch,Sarah Silverman,Brian Posehn,Laura Silverman,Documentary,70,58,54,0
tt0326835,6.8,Matthew Parkhill,Gael García Bernal,Natalia Verbeke,James D'Arcy,Drama,92,56,41,0
tt0426155,7.4,Gidi Dar,Shuli Rand,Michal Bat-Sheva Rand,Shaul Mizrahi,Drama,90,45,34,0
tt0451850,6.7,Amol Palekar,Shah Rukh Khan,Anupam Kher,Rani Mukerji,Drama,141,46,20,0
tt0373450,6.5,Atom Egoyan,Kevin Bacon,Colin Firth,Alison Lohman,Crime,107,131,99,25000000
tt0361693,6.4,Don Roos,Lisa Kudrow,Steve Coogan,Maggie Gyllenhaal,Comedy,128,79,92,0
tt0417791,7.9,Damien O'Donnell,James McAvoy,Steven Robertson,Romola Garai,Comedy,104,91,47,0
tt0343663,6,Michelangelo Antonioni,Robert Downey Jr.,Alan Arkin,Li Gong,Drama,104,37,73,0
tt0454431,4.8,Vivek Agnihotri,Anil Kapoor,Sunil Shetty,Arshad Warsi,Crime,200,30,4,0
tt0371939,6.6,Jonathan Jakubowicz,Mía Maestro,Jean Paul Leroux,Rubén Blades,Action,86,38,41,0
tt0403537,4.5,Damon Dash,Beanie Sigel,N.O.R.E.,Damon Dash,Musical,94,9,10,0
tt0428003,6.7,Agustin,Luis Jimenez,Moonshadow,Ruperto Vanderpool,Comedy,95,4,no data,0
tt0384488,7.6,Michael McGowan,Adam Butcher,Campbell Scott,Jennifer Tilly,Comedy,95,55,46,0
tt0356443,5.1,Mary McGuckian,Gabriel Byrne,Robert De Niro,Harvey Keitel,Drama,120,52,16,0
tt0366137,7,Daniel Burman,Daniel Hendler,Adriana Aizemberg,Jorge D'Elía,Comedy,99,21,57,0
tt0374583,6.9,Agnès Jaoui,Marilou Berry,Jean-Pierre Bacri,Agnès Jaoui,Comedy,110,49,55,0
tt0436613,7.8,Henry Alex Rubin,Joe Soares,Keith Cavill,Mark Zupan,Documentary,88,69,109,300000
tt0379918,6.6,Anna Reeves,Alex O'Loughlin,Jim Norton,Diana Glenn,Comedy,91,23,14,0
tt0318761,6.6,Mike Mills,Lou Taylor Pucci,Tilda Swinton,Vincent D'Onofrio,Comedy,96,93,116,0
tt0403217,5.8,Gus Van Sant,Michael Pitt,Lukas Haas,Asia Argento,Drama,97,267,141,0
tt0457530,6.6,Sterling Van Wagenen,Sam Hennings,Brenda Strong,Eric Johnson,Drama,100,21,4,6500000
tt0420304,7.1,Mahesh Manjrekar,Amitabh Bachchan,Sharmila Tagore,John Abraham,Drama,145,21,9,0
tt0404030,7.5,Liev Schreiber,Elijah Wood,Eugene Hutz,Boris Leskin,Comedy,106,176,95,7000000
tt0370986,7.7,Gregg Araki,Brady Corbet,Joseph Gordon-Levitt,Elisabeth Shue,Drama,105,249,144,0
tt0388139,7.4,Michael Dowse,Paul Kaye,Beatriz Batarda,Kate Magowan,Biography,90,67,53,2000000
tt0142634,3.5,William Tannen,Linda Black,Alan Blumenfeld,Carmine Caridi,Comedy,88,5,no data,0
tt0339806,6.7,Pablo Berger,Javier Cámara,Candela Peña,Juan Diego,Comedy,87,21,51,0
tt0073177,4.4,Jean Girault,Louis Velle,Claudine Auger,Juliette Mills,Comedy,85,no data,no data,0
tt0346336,8.5,Marco Tullio Giordana,Luigi Lo Cascio,Alessio Boni,Jasmine Trinca,Drama,366,93,65,0
tt0411674,7.1,Jonathan Nossiter,Albiera Antinori,Allegra Antinori,Lodovico Antinori,Documentary,135,29,56,0
tt0384686,6.7,James Ivory,Ralph Fiennes,Natasha Richardson,Vanessa Redgrave,Drama,135,81,64,0
tt0377752,7.8,Shona Auerbach,Emily Mortimer,Jack McElhone,Gerard Butler,Drama,105,180,95,0
tt0424565,7.9,Judy Irving,Mark Bittner,Judy Irving,,Documentary,83,47,54,0
tt0403016,4.1,Steve Boyum,Steve Howey,Mike Vogel,Sophia Bush,Action,80,39,40,0
tt0213524,6.3,Manmohan Desai,Shammi Kapoor,Saira Banu,Niranjan Sharma,Romance,135,1,no data,0
tt0445620,7.5,Hany Abu-Assad,Kais Nashif,Ali Suliman,Lubna Azabal,Crime,90,162,94,0
tt0418773,7,Phil Morrison,Embeth Davidtz,Alessandro Nivola,David Kuhn,Comedy,106,188,138,0
tt0421229,7.6,Dan Ireland,Joan Plowright,Rupert Friend,Zoë Tapper,Comedy,108,49,28,750000
tt0388395,7,Michael Schorr,Horst Krause,Harald Warmbrunn,Karl-Fred Müller,Comedy,114,60,56,0
tt0388183,4.2,Jeffrey W. Byrd,Anthony Anderson,Kellita Smith,Jay Mohr,Comedy,95,20,23,0
tt0371257,6.9,Marc Forster,Ewan McGregor,Naomi Watts,Ryan Gosling,Drama,99,360,120,50000000
tt0385002,7.5,Lexi Alexander,Elijah Wood,Charlie Hunnam,Claire Forlani,Crime,109,384,78,0
tt0352994,7.4,Eytan Fox,Lior Ashkenazi,Knut Berger,Caroline Peters,Drama,103,68,66,1400000
tt0427312,7.8,Werner Herzog,Timothy Treadwell,Amie Huguenard,Werner Herzog,Documentary,103,396,202,0
tt0382189,6.8,Pawel Pawlikowski,Natalie Press,Emily Blunt,Paddy Considine,Drama,86,104,124,0
tt0387059,5.5,Scott McGehee,Richard Gere,Juliette Binoche,Flora Cross,Drama,104,74,76,14000000
tt0436724,7.1,David LaChapelle,Tommy the Clown,Larry Berry,Dragon,Documentary,86,46,48,0
tt1016268,7.7,Alex Gibney,John Beard,Tim Belden,Barbara Boxer,Documentary,110,42,48,0
tt0401711,7.3,Olivier Assayas,Juliette Binoche,Leonor Watling,Ludivine Sagnier,Comedy,120,125,157,13000000
tt0291032,7.2,Sijie Dai,Xun Zhou,Kun Chen,Ye Liu,Biography,116,47,65,0
tt0373416,4.1,Marcos Siega,Hugh Bonneville,Shawn Ashmore,Kelly Hu,Action,95,26,32,0
tt0318081,4.2,Peter Hyams,Edward Burns,Ben Kingsley,Catherine McCormack,Action,110,302,114,80000000
tt0027742,5.3,Allan Dwan,Brian Donlevy,Glenda Farrell,Norman Foster,Comedy,63,no data,1,0
tt0436078,6.4,Paul Provenza,George Carlin,Don Rickles,Chris Rock,Documentary,89,239,123,0
tt0387914,7.9,Luis Mandoki,Carlos Padilla,Leonor Varela,Xuna Primus,Drama,120,91,40,0
tt0354356,6.7,François Ozon,Valeria Bruni Tedeschi,Stéphane Freiss,Françoise Fabian,Drama,90,62,100,0
tt0448206,6.2,Shaad Ali,Abhishek Bachchan,Rani Mukerji,Amitabh Bachchan,Comedy,162,42,12,0
tt0344604,6.6,Pierre Salvadori,Daniel Auteuil,José Garcia,Sandrine Kiberlain,Comedy,110,30,54,0
tt0369226,2.3,Uwe Boll,Christian Slater,Tara Reid,Stephen Dorff,Action,96,528,151,20000000
tt0377107,6.8,John Madden,Gwyneth Paltrow,Anthony Hopkins,Hope Davis,Drama,100,189,138,20000000
tt0456165,6.2,Siddharth Anand,Saif Ali Khan,Preity Zinta,Arshad Warsi,Comedy,158,56,8,2500000
tt0438205,7.5,Marilyn Agrelo,Heather Berman,Emma Therese Biegacki,Eva Carrozza,Documentary,105,65,83,0
tt0375920,6.4,Laurence Dunmore,Johnny Depp,Samantha Morton,John Malkovich,Biography,114,263,112,0
tt0415978,7.3,Miranda July,John Hawkes,Miranda July,Miles Thompson,Comedy,90,245,149,0
tt0400525,6.3,Harold Ramis,John Cusack,Billy Bob Thornton,Connie Nielsen,Comedy,88,160,117,0
tt0426615,2.7,Ron Underwood,Usher Raymond,Chazz Palminteri,Emmanuelle Chriqui,Comedy,95,51,35,0
tt0348121,6.9,Katsuhiro tomo,Anna Paquin,Patrick Stewart,Alfred Molina,Animation,126,82,108,20000000
tt0326905,6.7,John Dahl,Benjamin Bratt,Joseph Fiennes,James Franco,Action,132,184,85,80000000
tt0367089,7.4,Noah Baumbach,Owen Kline,Jeff Daniels,Laura Linney,Comedy,81,246,124,1500000
tt0375912,7.4,Matthew Vaughn,Daniel Craig,Sienna Miller,Michael Gambon,Crime,105,280,152,6500000
tt0338427,6.4,Anand Tucker,Steve Martin,Claire Danes,Jason Schwartzman,Drama,104,271,124,10284523
tt2846600,6.9,Anthony Melton,Rachel Bright,Jake Hendriks,Beth Cooper,Short,14,3,3,0
tt0366777,6.9,Danny Boyle,Alex Etel,James Nesbitt,Daisy Donovan,Comedy,98,156,160,0
tt0417415,6.5,James Cameron,James Cameron,Anatoly M. Sagalevitch,Genya Chernaiev,Documentary,47,31,36,0
tt0373908,3.1,John Schultz,Cedric the Entertainer,Mike Epps,Gabrielle Union,Comedy,90,70,44,27000000
tt0419294,7.4,Tommy Lee Jones,Tommy Lee Jones,Barry Pepper,Dwight Yoakam,Adventure,121,202,175,15000000
tt0443637,6.3,Jean-Jacques Mantello,Geoffrey Bateman,,,Documentary,42,6,9,5000000
tt0366627,7.1,John Maybury,Adrien Brody,Keira Knightley,Daniel Craig,Drama,103,265,162,29000000
tt0384680,6.6,Gore Verbinski,Nicolas Cage,Hope Davis,Nicholas Hoult,Comedy,101,323,155,20000000
tt0388980,7.5,Bill Paxton,Shia LaBeouf,Stephen Dillane,Elias Koteas,Biography,120,113,84,25000000
tt0451069,4.4,Rob Hardy,Boris Kodjoe,Nona Gaye,Idris Elba,Drama,105,70,24,0
tt0384286,5.9,Jeff Wadlow,Julian Morris,Lindy Booth,Jared Padalecki,Drama,90,221,138,1000000
tt0407265,7.4,Duncan Tucker,Felicity Huffman,Kevin Zegers,Fionnula Flanagan,Adventure,103,231,176,1000000
tt0297284,6.4,Renny Harlin,Val Kilmer,LL Cool J,Christian Slater,Crime,106,228,126,27000000
tt0403455,6.1,Malcolm D. Lee,Shad Moss,Nick Cannon,Meagan Good,Comedy,112,75,48,0
tt0376108,5.1,Steve Carr,Martin Lawrence,Megan Mullally,Breckin Meyer,Comedy,103,40,51,45000000
tt0350261,7,Lasse Hallström,Jennifer Lopez,Robert Redford,Morgan Freeman,Drama,108,153,107,30000000
tt0348333,6.8,Rob McKittrick,Ryan Reynolds,Anna Faris,John Francis Daley,Comedy,94,243,91,3000000
tt0412080,7.8,Roger Donaldson,Anthony Hopkins,Diane Ladd,Iain Rea,Biography,127,252,125,25000000
tt0377084,7,Charles Dance,Judi Dench,Maggie Smith,Daniel Brühl,Drama,104,115,54,0
tt0212712,7.5,Kar-Wai Wong,Tony Chiu-Wai Leung,Ziyi Zhang,Faye Wong,Drama,129,211,191,12000000
tt7086706,3.2,Darin Scott,Danielle Savre,Rob Mayes,Michael Beach,Action,94,51,29,0
tt0380623,5.5,Mark Rosman,Hilary Duff,Heather Locklear,Aria Wallace,Comedy,100,103,61,0
tt0378947,6.5,Woody Allen,Will Ferrell,Vinessa Shaw,Chiwetel Ejiofor,Comedy,100,176,153,0
tt0387898,7.3,Michael Haneke,Daniel Auteuil,Juliette Binoche,Maurice Bénichou,Drama,117,358,245,0
tt0395584,6.9,Rob Zombie,Sid Haig,Sheri Moon Zombie,Bill Moseley,Crime,107,695,270,0
tt0331933,5.4,Stephen Herek,Tommy Lee Jones,Christina Milian,Kelli Garner,Comedy,100,94,59,40000000
tt0421054,6,Tony Scott,Keira Knightley,Mickey Rourke,Edgar Ramírez,Action,127,374,185,50000000
tt0429591,5.3,Elizabeth Allen Rosenbaum,Emma Roberts,JoJo,Sara Paxton,Comedy,104,148,66,12000000
tt0410097,7.4,Craig Brewer,Terrence Howard,Ludacris,Anthony Anderson,Crime,116,208,147,8000000
tt0395972,7.3,Niki Caro,Charlize Theron,Jeremy Renner,Frances McDormand,Drama,126,213,155,35000000
tt0368909,7.2,Prachya Pinkaew,Tony Jaa,Petchtai Wongkamlao,Pumwaree Yodkamol,Action,105,372,233,0
tt0257516,5,Wes Craven,Christina Ricci,Jesse Eisenberg,Portia de Rossi,Comedy,97,327,153,35000000
tt0361411,6.2,Gurinder Chadha,Martin Henderson,Aishwarya Rai Bachchan,Nadira Babbar,Comedy,111,288,122,7000000
tt0396652,6,Tim Fywell,Michelle Trachtenberg,Kim Cattrall,Trevor Blumas,Comedy,98,80,67,25000000
tt0402399,6.7,Terrence Malick,Colin Farrell,Q'orianka Kilcher,Christopher Plummer,Biography,135,679,224,30000000
tt0380599,6.9,Roman Polanski,Barney Clark,Ben Kingsley,Jeremy Swift,Crime,130,138,122,50000000
tt0402901,5.1,Bruce Hunt,Piper Perabo,Morris Chestnut,Cole Hauser,Action,97,273,140,30000000
tt0413015,7,Stephen Frears,Judi Dench,Bob Hoskins,Christopher Guest,Comedy,103,180,135,0
tt0365885,6.9,Mike Binder,Joan Allen,Kevin Costner,Erika Christensen,Comedy,118,222,124,0
tt0416315,6.3,Greg McLean,Nathan Phillips,Cassandra Magrath,Kestie Morassi,Horror,99,702,310,1000000
tt0294870,7,Chris Columbus,Taye Diggs,Wilson Jermaine Heredia,Rosario Dawson,Drama,135,740,84,40000000
tt0457528,5.7,Ben Stassen,Chuck Hargrove,,,Documentary,40,3,7,0
tt0074174,7.3,Michael Ritchie,Walter Matthau,Tatum O'Neal,Vic Morrow,Comedy,102,95,43,35000000
tt0317132,6.4,Wayne Wang,AnnaSophia Robb,Jeff Daniels,Eva Marie Saint,Comedy,106,89,96,14000000
tt0402894,6.5,Lasse Hallström,Heath Ledger,Sienna Miller,Jeremy Irons,Adventure,112,145,124,0
tt0080749,6.8,John Carpenter,Adrienne Barbeau,Jamie Lee Curtis,Janet Leigh,Horror,89,355,226,1000000
tt0388500,5.5,Bille Woodruff,Queen Latifah,Alicia Silverstone,Djimon Hounsou,Comedy,105,59,70,25000000
tt0418647,6.9,John Gatins,Kurt Russell,Dakota Fanning,Oded Fehr,Drama,106,111,75,0
tt0401623,7,Mark Cowen,Tom Hanks,John Corbett,Andrew Husmann,Documentary,40,20,17,0
tt0379786,7.9,Joss Whedon,Nathan Fillion,Gina Torres,Chiwetel Ejiofor,Action,119,"1,608",273,39000000
tt0412019,7.2,Jim Jarmusch,Bill Murray,Jessica Lange,Sharon Stone,Comedy,105,523,226,10000000
tt0391304,6.6,Nigel Cole,Ashton Kutcher,Amanda Peet,Taryn Manning,Comedy,107,164,111,30000000
tt0378109,5.8,John Stockwell,Paul Walker,Jessica Alba,Scott Caan,Action,110,214,119,50000000
tt0433400,6.2,Roger Kumble,Ryan Reynolds,Amy Smart,Anna Faris,Comedy,96,211,112,0
tt0367652,4.6,Mike Bigelow,Rob Schneider,Eddie Griffin,Jeroen Krabbé,Comedy,83,169,99,22000000
tt0430308,5.2,Jim Sheridan,50 Cent,Joy Bryant,Adewale Akinnuoye-Agbaje,Biography,117,288,96,40000000
tt0372532,6.1,Clare Kilner,Dermot Mulroney,Debra Messing,Jack Davenport,Comedy,88,254,103,15000000
tt0418819,6.2,George A. Romero,John Leguizamo,Asia Argento,Simon Baker,Horror,93,669,259,15000000
tt0342258,7,Louis Leterrier,Jet Li,Bob Hoskins,Morgan Freeman,Action,103,307,179,45000000
tt0382628,5.6,Walter Salles,Jennifer Connelly,Ariel Gade,John C. Reilly,Drama,105,419,195,30000000
tt0379725,7.4,Bennett Miller,Philip Seymour Hoffman,Clifton Collins Jr.,Catherine Keener,Biography,114,427,274,7000000
tt0332047,6.2,Bobby Farrelly,Drew Barrymore,Jimmy Fallon,Jason Spevack,Comedy,103,210,123,10000000
tt0422093,5.7,Darren Grant,Kimberly Elise,Steve Harris,Tyler Perry,Comedy,116,204,60,0
tt0368709,6.4,Cameron Crowe,Orlando Bloom,Kirsten Dunst,Susan Sarandon,Comedy,123,501,189,57000000
tt0402022,5.5,Karyn Kusama,Charlize Theron,Frances McDormand,Sophie Okonedo,Action,93,537,180,62000000
tt0419706,5.2,Andrzej Bartkowiak,Karl Urban,Rosamund Pike,Dwayne Johnson,Action,105,831,239,60000000
tt0407121,6.4,Frank Nissen,Jim Cummings,Brenda Blethyn,Kyle Stanger,Animation,68,31,46,20000000
tt0384642,5.6,Jesse Dylan,Will Ferrell,Robert Duvall,Josh Hutcherson,Comedy,95,120,94,45000000
tt0433383,7.5,George Clooney,David Strathairn,George Clooney,Patricia Clarkson,Biography,93,532,353,7000000
tt0357277,4.7,Rob Bowman,Jennifer Garner,Goran Visnjic,Will Yun Lee,Action,97,384,195,43000000
tt0298296,3.9,Bob Misiorowski,Jean-Claude Van Damme,Tomas Arana,Laura Harring,Action,89,85,20,0
tt0417001,5.9,Gary David Goldberg,Diane Lane,John Cusack,Elizabeth Perkins,Comedy,98,265,118,30000000
tt0406375,6.2,Jon Favreau,Josh Hutcherson,Jonah Bobo,Dax Shepard,Action,101,213,127,65000000
tt0362165,2.2,Lawrence Guterman,Jamie Kennedy,Traylor Howard,Alan Cumming,Comedy,94,248,74,84000000
tt0399295,7.6,Andrew Niccol,Nicolas Cage,Ethan Hawke,Jared Leto,Crime,122,451,162,42000000
tt0399146,7.5,David Cronenberg,Viggo Mortensen,Maria Bello,Ed Harris,Crime,96,"1,130",440,32000000
tt0361089,5.6,Gary Chapman,Ewan McGregor,Ricky Gervais,Tim Curry,Animation,76,80,94,35000000
tt0357507,4.2,Stephen Kay,Barry Watson,Emily Deschanel,Lucy Lawless,Drama,89,396,140,20000000
tt0387514,6.2,Ben Younger,Uma Thurman,Meryl Streep,Bryan Greenberg,Comedy,102,196,122,0
tt0424774,3.5,Robert Rodriguez,Cayden Boyd,George Lopez,Kristin Davis,Action,92,186,67,50000000
tt0397065,5.3,Jaume Collet-Serra,Chad Michael Murray,Paris Hilton,Elisha Cuthbert,Horror,113,582,228,40000000
tt0381971,6.5,Matthew O'Callaghan,Will Ferrell,Drew Barrymore,Eugene Levy,Animation,87,119,87,50000000
tt0329774,4.4,Lee Tamahori,Ice Cube,Samuel L. Jackson,Willem Dafoe,Action,101,222,84,60000000
tt0443295,5.4,Raja Gosnell,Dennis Quaid,Rene Russo,Jerry O'Connell,Comedy,90,110,73,45000000
tt0382992,5,Rob Cohen,Josh Lucas,Jessica Biel,Jamie Foxx,Action,121,392,147,135000000
tt0393162,7.3,Thomas Carter,Samuel L. Jackson,Rick Gonzalez,Robert Ri'chard,Biography,136,217,124,30000000
tt0340163,6.6,Florent-Emilio Siri,Bruce Willis,Kevin Pollak,Serena Scott Thomas,Action,113,292,153,52000000
tt0388125,6.5,Curtis Hanson,Toni Collette,Cameron Diaz,Shirley MacLaine,Comedy,130,166,162,0
tt0405325,6.2,Mike Mitchell,Kurt Russell,Kelly Preston,Michael Angarano,Adventure,100,224,132,35000000
tt0398375,5.5,Rob Reiner,Jennifer Aniston,Mark Ruffalo,Shirley MacLaine,Comedy,97,196,105,70000000
tt0388482,6.3,Louis Leterrier,Jason Statham,Amber Valletta,Kate Nauta,Action,87,343,164,32000000
tt0375210,5.5,Geoffrey Sax,Michael Keaton,Deborah Kara Unger,Ian McNeice,Drama,101,404,175,10000000
tt0397101,6.5,Iain Softley,Kate Hudson,Peter Sarsgaard,Joy Bryant,Drama,104,381,194,43000000
tt0356680,6.3,Thomas Bezucha,Dermot Mulroney,Sarah Jessica Parker,Claire Danes,Comedy,103,480,141,0
tt0430105,6.9,John Singleton,Mark Wahlberg,Tyrese Gibson,André Benjamin,Action,109,346,125,45000000
tt0365737,6.9,Stephen Gaghan,George Clooney,Matt Damon,Amanda Peet,Drama,128,626,357,50000000
tt0363163,8.2,Oliver Hirschbiegel,Bruno Ganz,Alexandra Maria Lara,Ulrich Matthes,Biography,156,587,203,18339750
tt0377471,5.7,F. Gary Gray,John Travolta,Uma Thurman,Dwayne Johnson,Comedy,118,324,160,53000000
